"公众号名称","文章链接","文章配图","公众号初始id","原文链接","文章标题","朋友圈描述","公众号二维码","日期","是否原创","文章作者"
"山西华智","http://mp.weixin.qq.com/s?__biz=MjM5MzA3NTQyMQ==&mid=209747207&idx=4&sn=f7bc84cc6813895689b590ef0c2dd801&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/WXZLvhy20PPpgKloftKnMyhI94Yiby8xuAbgINvvD52pp1EnNVYDSqGNP8UCIOcIaHvz7rDG0Xg2s0Ia5JnhOoQ/0?wx_fmt=jpeg","gh_0074527df10c","http://www.huazhiedu.com/ExamsContent_10425.aspx#rd","【校招开始啦】中国银联2016年度校园招聘公告","null","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MzA3NTQyMQ==","2015-09-02","N","无作者"
"智联招聘广州分公司","http://mp.weixin.qq.com/s?__biz=MzA3OTAyMzcyMA==&mid=214454234&idx=2&sn=59100000ea8e85bd6afe62666c3778db&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/ULJGm1srBMQ259dUbT104jicK2LMN5wPiaLyicDciaDsdBt8ZiakA8OtGic9ZTMICEvJ8ibXVfkdUoWic01uSpBvoC3Ccg/0?wx_fmt=jpeg","gh_d27facc88d04","http://www.subaoming.cn/zhilian/h5/#rd","【2016搞掂校招】名企校招风暴之第2波","点击上方“公众号名称”可以订阅哦！微软/ 公司介绍 /微软作为全球领先的软件、服务、设备和解决方案供应商，自","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTAyMzcyMA==","2015-09-03","N","无作者"
"面试指南针","http://mp.weixin.qq.com/s?__biz=MzA3OTAyMzcyMA==&mid=214454234&idx=2&sn=59100000ea8e85bd6afe62666c3778db&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iaZrw7gOsBkt7uZ2OfFp8LlVaFgkKxXRXGPlI1CWW2LXKBl8zdribwS9ic8Hffu8xzOP87h7l4XG9l9EibKZ53ldwQ/0?wx_fmt=jpeg","gh_d27facc88d04","http://www.subaoming.cn/zhilian/h5/#rd","【2016搞掂校招】名企校招风暴之第2波","点击上方“公众号名称”可以订阅哦！微软/ 公司介绍 /微软作为全球领先的软件、服务、设备和解决方案供应商，自","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTAyMzcyMA==","2015-09-03","N","无作者"
"面试指南针","http://mp.weixin.qq.com/s?__biz=MzAwMDE2NzIxMw==&mid=215102342&idx=1&sn=8b732822dd25a0ede2fcd2927e9adf13&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/iaZrw7gOsBkt7uZ2OfFp8LlVaFgkKxXRXJdDHkaciboiaUypqWuvbJOh6sBazCUX66BF51WDx63a6ueibCj5Vz3zOw/0?wx_fmt=jpeg","gh_272e236a0fde","","【校招季】面试指南针地区校招群正式组建，全球招募合伙人","校招已经如火如荼的拉开帷幕了！<br/>你还在孤军奋战吗？<br/>你还在踽踽独行吗？<br/>面试指南针为你带来了史上最强的地区联盟！<br/>一起奋斗一起嗨！<br/>一起闯关一起战！<br/>校招路上不孤单！<br/>扫描二维码即可加入！<br/>顺便招募面针合伙人~","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMDE2NzIxMw==","2015-09-02","N","无作者"
"福州工作交流圈","http://mp.weixin.qq.com/s?__biz=MzAwMDE2NzIxMw==&mid=215102342&idx=1&sn=8b732822dd25a0ede2fcd2927e9adf13&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/LrxfBq9Mo59rOciahib9ReiaNngmXEkvI6pmuibv47kU6pVibBPtJmN9ibicMRia3dicdKqRBGxRtuNKP3IdMGFsL2FI9xw/0?wx_fmt=jpeg","gh_272e236a0fde","","【校招季】面试指南针地区校招群正式组建，全球招募合伙人","校招已经如火如荼的拉开帷幕了！<br/>你还在孤军奋战吗？<br/>你还在踽踽独行吗？<br/>面试指南针为你带来了史上最强的地区联盟！<br/>一起奋斗一起嗨！<br/>一起闯关一起战！<br/>校招路上不孤单！<br/>扫描二维码即可加入！<br/>顺便招募面针合伙人~","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMDE2NzIxMw==","2015-09-02","N","无作者"
"金融小伙伴","http://mp.weixin.qq.com/s?__biz=MzAwMDE2NzIxMw==&mid=215102342&idx=2&sn=59c56d0e7d7bd1c03888e9446e976549&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/3psma8mM7rZUdrHwFpPAu0O1uwV6cko7EwKrbOrWFVibnSRUBylGlbnrUaG3UAfnbiaXyt2Kj3o2JDAEej7BFWibQ/0?wx_fmt=jpeg","gh_272e236a0fde","","【校招季】拥抱变化的不仅有阿里，还有腾讯","昨天一张截图引爆了朋友圈和微信群阿里表示要缩招了，顿时小伙伴们都不淡定了，纷纷开启吐槽模式。面针君也听到了各","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMDE2NzIxMw==","2015-09-02","N","无作者"
"金融小伙伴","http://mp.weixin.qq.com/s?__biz=MzAwMDE2NzIxMw==&mid=215102342&idx=2&sn=59c56d0e7d7bd1c03888e9446e976549&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/3psma8mM7rYnb7DDuSwkRibVEjJPwozR0ib6SN84hON2GublzdlmpL8PuMDnYPEJnGib63qZNjI8Q3FN8Vpe1kajA/0?wx_fmt=jpeg","gh_272e236a0fde","","【校招季】拥抱变化的不仅有阿里，还有腾讯","昨天一张截图引爆了朋友圈和微信群阿里表示要缩招了，顿时小伙伴们都不淡定了，纷纷开启吐槽模式。面针君也听到了各","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzAwMDE2NzIxMw==","2015-09-02","N","无作者"
"上外管院2012级年级工作组","http://mp.weixin.qq.com/s?__biz=MzA4OTQ3MTE4OA==&mid=211985801&idx=1&sn=7b363534b6eabaec5e29743b07ef1887&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/KuhibEFSXpy2FFqHAicTUjdbwJDtBRFJ0PORmkx6pVNwR5P5ZgWaicgMmSeGaIibHzick8DkN4wqCl762ZcPUz1ciayQ/0?wx_fmt=jpeg","gh_7b6f172581fb","http://wx.99.com/ehr/activity/zhilian.html#rd","校招季 | 网龙集团2016届校招正式启动！你值得降落更好的星球！","福建互联网前三企业","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4OTQ3MTE4OA==","2015-09-02","N","网龙集团招聘"
"程序员招聘","http://mp.weixin.qq.com/s?__biz=MzA4OTQ3MTE4OA==&mid=211985801&idx=1&sn=7b363534b6eabaec5e29743b07ef1887&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/pmEKLUbH8d60QVGWnAXyPmCWjJh6ib6Be4vfJFA0KOuKnvbL2xhLTjM8l0J14fkjAWhJsLV6JuLruQyGLF7BWVA/0?wx_fmt=jpeg","gh_7b6f172581fb","http://wx.99.com/ehr/activity/zhilian.html#rd","校招季 | 网龙集团2016届校招正式启动！你值得降落更好的星球！","福建互联网前三企业","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4OTQ3MTE4OA==","2015-09-02","N","网龙集团招聘"
"福州工作交流圈","http://mp.weixin.qq.com/s?__biz=MzA5MDczMTMxMw==&mid=208453465&idx=1&sn=764d9cd2ffefe14cdcf5b621ea291c9e&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/LrxfBq9Mo59rOciahib9ReiaNngmXEkvI6pPjsIgtWB3pehBk9evGdyP4FpmcX9Vj7gKyL0RPyGkoUMQMuWSvp46g/0?wx_fmt=jpeg","gh_359d2f411617","http://www.aiweibang.com/m/w/gh_359d2f411617#rd","【2016校招全系列讲座】之银行校招大起底","2016校招全系列讲座","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MDczMTMxMw==","2015-09-02","N","无作者"
"九章算法","http://mp.weixin.qq.com/s?__biz=MzA5MzE4MjgyMw==&mid=207841590&idx=1&sn=703fd75706e7dab1393cafa1f0f1739c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/hK6krTdpF7vFzjLDjvqZBkYhHw2ibdCZ1wJkdRP0WdAJqD6uWz7f9LD9Fl32BVrK2klksaz7FVdjJkibA4Ikcq3A/0?wx_fmt=jpeg","gh_6f6409369de6","http://www.jiuzhang.com/course/6/?source=wechat#rd","阿里巴巴2016校招offer面经","编者按:前段时间参加阿里巴巴校招，非常荣幸，很快就拿到了offer，经历了三轮技术面试和一轮hr面，面试官们","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5MzE4MjgyMw==","2015-09-03","N","网络"
"武汉实习吧","http://mp.weixin.qq.com/s?__biz=MjM5NzY3ODQyOA==&mid=210387574&idx=3&sn=6d434feb71e083a5180262176b7c8ac1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/sNTCGXNibCh5SqGjMZJcPic6q4CWuZbBHen5GgYteND3YYCeZ7eicgImoCQllpkria0642CzQN3M8EJEO43RkdZsRg/0?wx_fmt=jpeg","gh_4cd464d360b3","http://h5.hd.360.cn/h5/2016campus/index.html#rd","内推｜360公司2016校招&内推正式启动","公司简介奇虎360是由周鸿祎于2005年9月创立的以主营360杀毒为代表的免费网络安全平台和拥有问答等独立业","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzY3ODQyOA==","2015-09-02","N","无作者"
"未来金融之星","http://mp.weixin.qq.com/s?__biz=MjM5NzY3ODQyOA==&mid=210387574&idx=3&sn=6d434feb71e083a5180262176b7c8ac1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/4zC6eZT1Amjibz2ibxz8CKS2iaTphBvnKnrTOicMyQ2EO1v337RptCQM6VaQ7yYZkeDzwZ4bIWMNdS0EaTTepebRgw/0?wx_fmt=jpeg","gh_4cd464d360b3","http://h5.hd.360.cn/h5/2016campus/index.html#rd","内推｜360公司2016校招&内推正式启动","公司简介奇虎360是由周鸿祎于2005年9月创立的以主营360杀毒为代表的免费网络安全平台和拥有问答等独立业","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NzY3ODQyOA==","2015-09-02","N","无作者"
"长江电力招聘","http://mp.weixin.qq.com/s?__biz=MzA3NjUyNDY4Nw==&mid=216649294&idx=2&sn=4c340f9b74f466991f3b0691f3d3697a&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/jicJGdg4TCp2zvViadDczDGVZRQHmibIiamPcsia4yYGEhEhnkzWsP1iawCNxC5Cjx30BBUh074efRaaMjribTwRf5b3g/0?wx_fmt=jpeg","gh_ebdbd7124f49","http://mp.weixin.qq.com/s?__biz=MzA3NjUyNDY4Nw==&mid=216634922&idx=3&sn=c1e923e14c19908a858771a85fd5be69#rd","行业招聘 | 高富帅&白富美&高大上 从这里开始（附15年金融机构校招信息）","九月已至校招你好暑期将至，眼看着一年一度的校招黄金季就要来了。什么？你还不知道？还没开始准备？少年，长点儿心","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NjUyNDY4Nw==","2015-09-02","N","无作者"
"大连求职","http://mp.weixin.qq.com/s?__biz=MzA3NjUyNDY4Nw==&mid=216649294&idx=2&sn=4c340f9b74f466991f3b0691f3d3697a&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/m4V3ndMDN7uvwbwzAy1kdFbW2RrkOHrgv0oZAGnMDKVh6YTvIGaOYib831YSt5ZicibdfM96jIXedd874hSEfHlcQ/0?wx_fmt=jpeg","gh_ebdbd7124f49","http://mp.weixin.qq.com/s?__biz=MzA3NjUyNDY4Nw==&mid=216634922&idx=3&sn=c1e923e14c19908a858771a85fd5be69#rd","行业招聘 | 高富帅&白富美&高大上 从这里开始（附15年金融机构校招信息）","九月已至校招你好暑期将至，眼看着一年一度的校招黄金季就要来了。什么？你还不知道？还没开始准备？少年，长点儿心","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NjUyNDY4Nw==","2015-09-02","N","无作者"
"英麒生涯","http://mp.weixin.qq.com/s?__biz=MjM5OTAyNDQzMg==&mid=208242690&idx=1&sn=f47abf3e053a87e8151cc9bdac478fc1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/xVmiasePlrDaIVmy9YMVJDHHJdibCUYUG2xEy6dDGyANicOzCxfTnynpk6y1cWSH7X2C4NLibfQVzicqoJDySW764Gg/0?wx_fmt=jpeg","gh_1cc62b9f6b50","http://zhaopin.cypc.com.cn/zhaopin/#rd","2016校招 | 童鞋，“三峡班”喊你来签到！","长江电力2016校园招聘正式启动！又一届“三峡班”就要开班啦，现火热召集班员中！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTAyNDQzMg==","2015-09-02","Y","官方认证"
"Hi前辈","http://mp.weixin.qq.com/s?__biz=MjM5OTAyNDQzMg==&mid=208242690&idx=1&sn=f47abf3e053a87e8151cc9bdac478fc1&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/INHe7lm5jMcGkX8c2X39vbZojyHzU5WGjVAfRdA0YOo6AF6H829HwMofTIRia5WKc4DMHTzk8VvcWqWRvy7BDdA/0?wx_fmt=jpeg","gh_1cc62b9f6b50","http://zhaopin.cypc.com.cn/zhaopin/#rd","2016校招 | 童鞋，“三峡班”喊你来签到！","长江电力2016校园招聘正式启动！又一届“三峡班”就要开班啦，现火热召集班员中！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTAyNDQzMg==","2015-09-02","Y","官方认证"
"211校招网","http://mp.weixin.qq.com/s?__biz=MzA5NTkzNjExOA==&mid=211520016&idx=4&sn=acf0c6a47421f4911bff319f54d19a5f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/BlCdhUg0oT0DynLjaLom5Bvfx2EZpD7vT6LpY1I4HFBXKOoSVibZwNwxXZdjGy5L395xdQlOdhcYc5hjad4nWJA/0?wx_fmt=jpeg","gh_bc3b757a46d6","","【2016校招速递】名企2016校招火热来袭！","大连求职，您身边的求职小助手！为您分享最实用最全面的大连求职信息，兼职、全职、家教、实习、校招、赛事活动、大","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTkzNjExOA==","2015-09-02","N","无作者"
"八大关绿色港湾","http://mp.weixin.qq.com/s?__biz=MzA5NTkzNjExOA==&mid=211520016&idx=4&sn=acf0c6a47421f4911bff319f54d19a5f&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/QNI17zjaIUNsKHRKKWwHQDzSBCGy3V8QK3K9eGkhbuayamgWWeheyoD95TQ36IicItHHWbeeEcHQ63tkTUw5G7Q/0?wx_fmt=jpeg","gh_bc3b757a46d6","","【2016校招速递】名企2016校招火热来袭！","大连求职，您身边的求职小助手！为您分享最实用最全面的大连求职信息，兼职、全职、家教、实习、校招、赛事活动、大","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5NTkzNjExOA==","2015-09-02","N","无作者"
"人力资源市场观察","http://mp.weixin.qq.com/s?__biz=MzA4MzQyNTg4Mg==&mid=215290377&idx=1&sn=4fd6191276fdcee334d0d1e1b818f578&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/k6Ptib5TuesTekczMRyCia78zl94v0OibCnUODxlFYTcV3TjaicSWl4mGlMkBpC7T1cBiaJ1lkCl0P8NFM93ymef8EQ/0?wx_fmt=jpeg","gh_354422cf07ff","http://www.sojump.com/jq/5691785.aspx#rd","【腾讯线上宣讲会】校招负责人秘透笔试面试的秘笈 |已开八个群","这次我们牵手腾讯，<br/>让你随时随地都能参与宣讲会！<br/>腾讯笔试面试不要怕，<br/>HR深度互动问个够！","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA4MzQyNTg4Mg==","2015-09-02","N","报名请回复3→"
"211校招网","http://mp.weixin.qq.com/s?__biz=MjM5OTU2MTk0NQ==&mid=209014343&idx=2&sn=66769ae09fa5f8ba463d655d532bb38c&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/BlCdhUg0oT0DynLjaLom5Bvfx2EZpD7vlcRxC41JHkw0MPgPcmyErkQ5dty1b3E90XSDlx5617s8zTvJSpurfw/0?wx_fmt=jpeg","gh_379f4c32e6a6","","卡姿兰2016校招网申系统正式开放","你曾说你有个梦想：看着眼前的机械手不停地转动，流水线将产品一个个完整地装入箱里，那时工友的衬衣是蓝色的；跑遍","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5OTU2MTk0NQ==","2015-09-02","N","无作者"
"大秦人才","http://mp.weixin.qq.com/s?__biz=MjM5MDUwMzIzNQ==&mid=215100879&idx=2&sn=0aaee4f2263f5d458978c89661af20db&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/8HaXpDA4hNag3jia2iahh2RdfsH7YACbM5VaK9NGfyB9PdlPoHRibFlicCMlM32oHfWxY6OiajrCtaKPcJGyp2Lj0Uw/0?wx_fmt=jpeg","gh_ca67a0ef254b","http://www.211zph.com/jobfair.do?a=28#rd","新华网等15家媒体报道211校招网9月校园招聘会","　  随着高校陆续开学，9月的人才市场又火热起来，西安9月份有20场大型招聘会，其中，9月30日有西安市未就","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDUwMzIzNQ==","2015-09-02","N","无作者"
"福富软件公司","http://mp.weixin.qq.com/s?__biz=MjM5MDUwMzIzNQ==&mid=215100879&idx=2&sn=0aaee4f2263f5d458978c89661af20db&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/HyjZoITxEzKWkODld8HD4cfLXJCD19Pa25Nia6ZY1pKkBMmjgF1kaABcYtx6xQBU6V5oHFNLOG22BkOP2QczjDw/0?wx_fmt=jpeg","gh_ca67a0ef254b","http://www.211zph.com/jobfair.do?a=28#rd","新华网等15家媒体报道211校招网9月校园招聘会","　  随着高校陆续开学，9月的人才市场又火热起来，西安9月份有20场大型招聘会，其中，9月30日有西安市未就","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5MDUwMzIzNQ==","2015-09-02","N","无作者"
"小新愛招聘","http://mp.weixin.qq.com/s?__biz=MzA5ODMzOTQyNA==&mid=209126162&idx=1&sn=5f41f85c8b7b5f87a67b35472971243d&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/P7HXO9nzicMb5kXn9cicThVicyfWERp183Pbwjadj5WHSvsSbT0AbMyc1viblhf6QEkDno68G71t9seaRRI3iaibAb3Q/0?wx_fmt=jpeg","gh_fc2f030f3e67","","【你问我答】关于福富软件校招，你不得不知的事情都在这！","阅读此篇有助决胜校招校招还未正式上线，已经有好多小伙伴等不及一直留言了！既然你们这么急，那我就先把关于福富软","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODMzOTQyNA==","2015-09-02","N","无作者"
"飞思卡尔微招聘","http://mp.weixin.qq.com/s?__biz=MzA5ODMzOTQyNA==&mid=209126162&idx=1&sn=5f41f85c8b7b5f87a67b35472971243d&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/VneJhSp000G24Lkkx7DBIEV0pqgZztEmPZenBIviaKcFpQ338oO81eRW4VtcpeuFLIR6vma5NBdaYq5qZzIgibDw/0?wx_fmt=jpeg","gh_fc2f030f3e67","","【你问我答】关于福富软件校招，你不得不知的事情都在这！","阅读此篇有助决胜校招校招还未正式上线，已经有好多小伙伴等不及一直留言了！既然你们这么急，那我就先把关于福富软","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA5ODMzOTQyNA==","2015-09-02","N","无作者"
"建策科技","http://mp.weixin.qq.com/s?__biz=MzA3OTk4MTEwNw==&mid=209323167&idx=2&sn=9590c3803bbd943f669692395f792221&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/WW3ZYUYMtpTX699tibsJpic4UBrGoGIibzLgzeaEgErdk67513272xdNVr9BhwicbeGYXTsyUUDbtNE42CWfNVkdMw/0?wx_fmt=jpeg","gh_3f06ebddb2f8","http://e.eqxiu.com/s/25kuvrhX#rd","2016重庆新东方秋季校招第一站——四川外国语大学","重庆新东方秋季校招全市第1站、史无前例绝对优先权——川外站,SISU FIRST考研大军的浪潮是否淹没了你？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTk4MTEwNw==","2015-09-02","N","无作者"
"领英HR精英汇","http://mp.weixin.qq.com/s?__biz=MzA3OTk4MTEwNw==&mid=209323167&idx=2&sn=9590c3803bbd943f669692395f792221&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/xyHicKWZWna3PK98dwgurqZUoAe6lGdPJbdv2uAu4dKElBK8DOcYic6rnvzJFCpRwwrpyv1hicwpSJyibZ6lHtsmmw/0?wx_fmt=jpeg","gh_3f06ebddb2f8","http://e.eqxiu.com/s/25kuvrhX#rd","2016重庆新东方秋季校招第一站——四川外国语大学","重庆新东方秋季校招全市第1站、史无前例绝对优先权——川外站,SISU FIRST考研大军的浪潮是否淹没了你？","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3OTk4MTEwNw==","2015-09-02","N","无作者"
"四川金融人","http://mp.weixin.qq.com/s?__biz=MjM5NTEyODk4OA==&mid=210529547&idx=1&sn=55c36dc185047e6b474a5f0c8092f476&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/FuPcEWh1rkwp6jK0rHcYYytezTEiaQCtrEb3kQwcee0RjIM9NQSxdyDibKclVcIiaE9rz5BBRJ8NX45knVdBDI1Vg/0?wx_fmt=jpeg","gh_dd9bdd368fc3","http://campus.51job.com/freescale/jobs.htm#rd","飞思卡尔半导体2016届校招震撼来袭！","Great job. Great boss. Great rewards. <br/>Your future is here at Freescale! <br/>Welcome to a Winning Team!","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTEyODk4OA==","2015-09-02","N","无作者"
"海信山东","http://mp.weixin.qq.com/s?__biz=MjM5NTEyODk4OA==&mid=210529547&idx=1&sn=55c36dc185047e6b474a5f0c8092f476&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/lXvoX6UvbXic5Q1OZ5g8wRjfmuU6ep6A7A9Dcp4voYcDnsbUqXxs2HTzBWafeCib1Mib9Uryiaozvs0hOzBsCj2mkg/0?wx_fmt=jpeg","gh_dd9bdd368fc3","http://campus.51job.com/freescale/jobs.htm#rd","飞思卡尔半导体2016届校招震撼来袭！","Great job. Great boss. Great rewards. <br/>Your future is here at Freescale! <br/>Welcome to a Winning Team!","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTEyODk4OA==","2015-09-02","N","无作者"
"南大好工作","http://mp.weixin.qq.com/s?__biz=MjM5NTkwNjk1NA==&mid=211669931&idx=1&sn=55328db4646b7d7642762b80d40d0271&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/HIjoSavickuaEEPF4SEpZ24QiamOTebD5Hy0PEVoxJLSEfqNOuiao4zVohz2UFKNVV4LV5jVYKicHS9mMu7bnf8Xkg/0?wx_fmt=jpeg","gh_c9f3ef75a35c","","恭喜建策张学员喜获阿里巴巴校招面试资格！","大家好，我叫张康毅，来自长沙理工大学，是一名12届计算机网络技术专业的学生。写这篇心得的时候，我刚刚通过阿里","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MjM5NTkwNjk1NA==","2015-09-02","N","无作者"
"大信友约","http://mp.weixin.qq.com/s?__biz=MzA3NTEzMjI4MQ==&mid=209196853&idx=1&sn=156d5a2649a1a9f08ae27763d34aa8a6&3rd=MzA3MDU4NTYzMw==&scene=6#rd","http://img01.store.sogou.com/net/a/04/link?appid=100520031&url=http://mmbiz.qpic.cn/mmbiz/4v5TP16k0l2hJFmgiauSKsSCM4qJrJ84MuXGS5CSriaVrDGaIF8QibEFd7zUg4qeyd5UnnXWficPObIxmMLGTXOwlg/0?wx_fmt=jpeg","gh_22198c16e673","","【成长新动力】校招百日融入计划新鲜出炉！","2015年友信规模快速扩张，伙伴人数大幅上升。越来越多刚刚步出校园的莘莘学子带着他们的梦想与激情加入友信，为我们共同的梦想挥洒汗水。如何帮助他们快速的适应工作环境，融入友信成为公司的重要议题。","http://mp.weixin.qq.com/mp/qrcode?scene=10000001&size=102&__biz=MzA3NTEzMjI4MQ==","2015-09-02","N","小微"
